Timestamp | Device_ID | Heart_Rate (BPM) | Status
2026-06-05 05:40:29 | WARD_A_HR_05 | 51 | CRITICAL
2026-06-05 05:40:30 | WARD_A_HR_01 | 141 | CRITICAL
2026-06-05 05:40:30 | WARD_A_HR_02 | 148 | CRITICAL
2026-06-05 05:40:30 | WARD_A_HR_03 | 136 | CRITICAL
2026-06-05 05:40:30 | WARD_A_HR_04 | 120 | CRITICAL
2026-06-05 05:40:30 | WARD_A_HR_05 | 108 | CRITICAL
2026-06-05 05:40:31 | WARD_A_HR_01 | 46 | CRITICAL
2026-06-05 05:40:31 | WARD_A_HR_02 | 84 | NORMAL
2026-06-05 05:40:31 | WARD_A_HR_03 | 87 | NORMAL
2026-06-05 05:40:31 | WARD_A_HR_04 | 106 | CRITICAL
2026-06-05 05:40:31 | WARD_A_HR_05 | 136 | CRITICAL
2026-06-05 05:40:32 | WARD_A_HR_01 | 52 | CRITICAL
2026-06-05 05:40:32 | WARD_A_HR_02 | 59 | CRITICAL
2026-06-05 05:40:32 | WARD_A_HR_03 | 126 | CRITICAL
2026-06-05 05:40:32 | WARD_A_HR_04 | 91 | WARNING
2026-06-05 05:40:32 | WARD_A_HR_05 | 131 | CRITICAL
2026-06-05 05:40:33 | WARD_A_HR_01 | 122 | CRITICAL
2026-06-05 05:40:33 | WARD_A_HR_02 | 63 | NORMAL
2026-06-05 05:40:33 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-05 05:40:33 | WARD_A_HR_04 | 60 | NORMAL
2026-06-05 05:40:33 | WARD_A_HR_05 | 70 | NORMAL
2026-06-05 05:40:34 | WARD_A_HR_01 | 135 | CRITICAL
2026-06-05 05:40:34 | WARD_A_HR_02 | 127 | CRITICAL
2026-06-05 05:40:34 | WARD_A_HR_03 | 50 | CRITICAL
2026-06-05 05:40:34 | WARD_A_HR_04 | 46 | CRITICAL
2026-06-05 05:40:34 | WARD_A_HR_05 | 102 | CRITICAL
2026-06-05 05:40:35 | WARD_A_HR_01 | 66 | NORMAL
2026-06-05 05:40:35 | WARD_A_HR_02 | 143 | CRITICAL
2026-06-05 05:40:35 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-05 05:40:35 | WARD_A_HR_04 | 84 | NORMAL
2026-06-05 05:40:35 | WARD_A_HR_05 | 46 | CRITICAL
2026-06-05 05:40:36 | WARD_A_HR_01 | 68 | NORMAL
2026-06-05 05:40:36 | WARD_A_HR_02 | 55 | CRITICAL
2026-06-05 05:40:36 | WARD_A_HR_03 | 140 | CRITICAL
2026-06-05 05:40:36 | WARD_A_HR_04 | 89 | NORMAL
2026-06-05 05:40:36 | WARD_A_HR_05 | 88 | NORMAL
2026-06-05 05:40:37 | WARD_A_HR_01 | 93 | WARNING
2026-06-05 05:40:37 | WARD_A_HR_02 | 105 | CRITICAL
2026-06-05 05:40:37 | WARD_A_HR_03 | 130 | CRITICAL
2026-06-05 05:40:37 | WARD_A_HR_04 | 147 | CRITICAL
2026-06-05 05:40:37 | WARD_A_HR_05 | 100 | WARNING
2026-06-05 05:40:38 | WARD_A_HR_01 | 59 | CRITICAL
2026-06-05 05:40:38 | WARD_A_HR_02 | 113 | CRITICAL
2026-06-05 05:40:38 | WARD_A_HR_03 | 80 | NORMAL
2026-06-05 05:40:38 | WARD_A_HR_04 | 62 | NORMAL
2026-06-05 05:40:38 | WARD_A_HR_05 | 129 | CRITICAL
2026-06-05 05:40:39 | WARD_A_HR_01 | 67 | NORMAL
2026-06-05 05:40:39 | WARD_A_HR_02 | 76 | NORMAL
2026-06-05 05:40:39 | WARD_A_HR_03 | 50 | CRITICAL
2026-06-05 05:40:39 | WARD_A_HR_04 | 95 | WARNING
2026-06-05 05:40:39 | WARD_A_HR_05 | 113 | CRITICAL
2026-06-05 05:40:40 | WARD_A_HR_01 | 81 | NORMAL
2026-06-05 05:40:40 | WARD_A_HR_02 | 87 | NORMAL
2026-06-05 05:40:40 | WARD_A_HR_03 | 107 | CRITICAL
2026-06-05 05:40:40 | WARD_A_HR_04 | 108 | CRITICAL
2026-06-05 05:40:40 | WARD_A_HR_05 | 69 | NORMAL
2026-06-05 05:40:41 | WARD_A_HR_01 | 63 | NORMAL
2026-06-05 05:40:41 | WARD_A_HR_02 | 53 | CRITICAL
2026-06-05 05:40:41 | WARD_A_HR_03 | 55 | CRITICAL
2026-06-05 05:40:41 | WARD_A_HR_04 | 110 | CRITICAL
2026-06-05 05:40:41 | WARD_A_HR_05 | 101 | CRITICAL
2026-06-05 05:40:42 | WARD_A_HR_01 | 48 | CRITICAL
2026-06-05 05:40:42 | WARD_A_HR_02 | 128 | CRITICAL
2026-06-05 05:40:42 | WARD_A_HR_03 | 53 | CRITICAL
2026-06-05 05:40:42 | WARD_A_HR_04 | 52 | CRITICAL
2026-06-05 05:40:42 | WARD_A_HR_05 | 114 | CRITICAL
2026-06-05 05:40:43 | WARD_A_HR_01 | 95 | WARNING
2026-06-05 05:40:43 | WARD_A_HR_02 | 84 | NORMAL
2026-06-05 05:40:43 | WARD_A_HR_03 | 91 | WARNING
2026-06-05 05:40:43 | WARD_A_HR_04 | 93 | WARNING
2026-06-05 05:40:43 | WARD_A_HR_05 | 54 | CRITICAL
2026-06-05 05:40:44 | WARD_A_HR_01 | 63 | NORMAL
2026-06-05 05:40:44 | WARD_A_HR_02 | 127 | CRITICAL
2026-06-05 05:40:44 | WARD_A_HR_03 | 124 | CRITICAL
2026-06-05 05:40:44 | WARD_A_HR_04 | 118 | CRITICAL
2026-06-05 05:40:44 | WARD_A_HR_05 | 55 | CRITICAL
2026-06-05 05:40:45 | WARD_A_HR_01 | 93 | WARNING
2026-06-05 05:40:45 | WARD_A_HR_02 | 56 | CRITICAL
2026-06-05 05:40:45 | WARD_A_HR_03 | 75 | NORMAL
2026-06-05 05:40:45 | WARD_A_HR_04 | 120 | CRITICAL
2026-06-05 05:40:45 | WARD_A_HR_05 | 55 | CRITICAL
2026-06-05 05:40:46 | WARD_A_HR_01 | 82 | NORMAL
2026-06-05 05:40:46 | WARD_A_HR_02 | 46 | CRITICAL
2026-06-05 05:40:46 | WARD_A_HR_03 | 102 | CRITICAL
2026-06-05 05:40:46 | WARD_A_HR_04 | 72 | NORMAL
2026-06-05 05:40:46 | WARD_A_HR_05 | 110 | CRITICAL
2026-06-05 05:40:47 | WARD_A_HR_01 | 130 | CRITICAL
2026-06-05 05:40:47 | WARD_A_HR_02 | 110 | CRITICAL
2026-06-05 05:40:47 | WARD_A_HR_03 | 76 | NORMAL
2026-06-05 05:40:47 | WARD_A_HR_04 | 133 | CRITICAL
2026-06-05 05:40:47 | WARD_A_HR_05 | 114 | CRITICAL
2026-06-05 05:40:48 | WARD_A_HR_01 | 82 | NORMAL
2026-06-05 05:40:48 | WARD_A_HR_02 | 137 | CRITICAL
2026-06-05 05:40:48 | WARD_A_HR_03 | 131 | CRITICAL
2026-06-05 05:40:48 | WARD_A_HR_04 | 111 | CRITICAL
2026-06-05 05:40:48 | WARD_A_HR_05 | 93 | WARNING
2026-06-05 05:40:49 | WARD_A_HR_01 | 96 | WARNING
2026-06-05 05:40:49 | WARD_A_HR_02 | 110 | CRITICAL
2026-06-05 05:40:49 | WARD_A_HR_03 | 148 | CRITICAL
2026-06-05 05:40:49 | WARD_A_HR_04 | 135 | CRITICAL
2026-06-05 05:40:49 | WARD_A_HR_05 | 87 | NORMAL
2026-06-05 05:40:50 | WARD_A_HR_01 | 113 | CRITICAL
2026-06-05 05:40:50 | WARD_A_HR_02 | 80 | NORMAL
2026-06-05 05:40:50 | WARD_A_HR_03 | 76 | NORMAL
2026-06-05 05:40:50 | WARD_A_HR_04 | 131 | CRITICAL
2026-06-05 05:40:50 | WARD_A_HR_05 | 46 | CRITICAL
2026-06-05 05:40:51 | WARD_A_HR_01 | 46 | CRITICAL
2026-06-05 05:40:51 | WARD_A_HR_02 | 71 | NORMAL
2026-06-05 05:40:51 | WARD_A_HR_03 | 59 | CRITICAL
2026-06-05 05:40:51 | WARD_A_HR_04 | 65 | NORMAL
2026-06-05 05:40:51 | WARD_A_HR_05 | 65 | NORMAL
2026-06-05 05:40:52 | WARD_A_HR_01 | 142 | CRITICAL
2026-06-05 05:40:52 | WARD_A_HR_02 | 138 | CRITICAL
2026-06-05 05:40:52 | WARD_A_HR_03 | 76 | NORMAL
2026-06-05 05:40:52 | WARD_A_HR_04 | 96 | WARNING
2026-06-05 05:40:52 | WARD_A_HR_05 | 86 | NORMAL
2026-06-05 05:40:53 | WARD_A_HR_01 | 79 | NORMAL
2026-06-05 05:40:53 | WARD_A_HR_02 | 124 | CRITICAL
2026-06-05 05:40:53 | WARD_A_HR_03 | 55 | CRITICAL
2026-06-05 05:40:53 | WARD_A_HR_04 | 120 | CRITICAL
2026-06-05 05:40:53 | WARD_A_HR_05 | 74 | NORMAL
2026-06-05 05:40:54 | WARD_A_HR_01 | 137 | CRITICAL
2026-06-05 05:40:54 | WARD_A_HR_02 | 122 | CRITICAL
2026-06-05 05:40:54 | WARD_A_HR_03 | 58 | CRITICAL
2026-06-05 05:40:54 | WARD_A_HR_04 | 129 | CRITICAL
2026-06-05 05:40:54 | WARD_A_HR_05 | 52 | CRITICAL
2026-06-05 05:40:55 | WARD_A_HR_01 | 66 | NORMAL
2026-06-05 05:40:55 | WARD_A_HR_02 | 67 | NORMAL
2026-06-05 05:40:55 | WARD_A_HR_03 | 146 | CRITICAL
2026-06-05 05:40:55 | WARD_A_HR_04 | 56 | CRITICAL
2026-06-05 05:40:55 | WARD_A_HR_05 | 150 | CRITICAL
2026-06-05 05:40:56 | WARD_A_HR_01 | 138 | CRITICAL
2026-06-05 05:40:56 | WARD_A_HR_02 | 50 | CRITICAL
2026-06-05 05:40:56 | WARD_A_HR_03 | 73 | NORMAL
2026-06-05 05:40:56 | WARD_A_HR_04 | 87 | NORMAL
2026-06-05 05:40:56 | WARD_A_HR_05 | 102 | CRITICAL
2026-06-05 05:40:57 | WARD_A_HR_01 | 120 | CRITICAL
2026-06-05 05:40:57 | WARD_A_HR_02 | 150 | CRITICAL
2026-06-05 05:40:57 | WARD_A_HR_03 | 77 | NORMAL
2026-06-05 05:40:57 | WARD_A_HR_04 | 97 | WARNING
2026-06-05 05:40:57 | WARD_A_HR_05 | 99 | WARNING
2026-06-05 05:40:58 | WARD_A_HR_01 | 141 | CRITICAL
2026-06-05 05:40:58 | WARD_A_HR_02 | 136 | CRITICAL
2026-06-05 05:40:58 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-05 05:40:58 | WARD_A_HR_04 | 113 | CRITICAL
2026-06-05 05:40:58 | WARD_A_HR_05 | 48 | CRITICAL
2026-06-05 05:40:59 | WARD_A_HR_01 | 63 | NORMAL
2026-06-05 05:40:59 | WARD_A_HR_02 | 119 | CRITICAL
2026-06-05 05:40:59 | WARD_A_HR_03 | 106 | CRITICAL
2026-06-05 05:40:59 | WARD_A_HR_04 | 148 | CRITICAL
2026-06-05 05:40:59 | WARD_A_HR_05 | 148 | CRITICAL
2026-06-05 05:41:00 | WARD_A_HR_01 | 102 | CRITICAL
2026-06-05 05:41:00 | WARD_A_HR_02 | 85 | NORMAL
2026-06-05 05:41:00 | WARD_A_HR_03 | 125 | CRITICAL
2026-06-05 05:41:00 | WARD_A_HR_04 | 93 | WARNING
2026-06-05 05:41:00 | WARD_A_HR_05 | 62 | NORMAL
2026-06-05 05:41:01 | WARD_A_HR_01 | 113 | CRITICAL
2026-06-05 05:41:01 | WARD_A_HR_02 | 102 | CRITICAL
2026-06-05 05:41:01 | WARD_A_HR_03 | 138 | CRITICAL
2026-06-05 05:41:01 | WARD_A_HR_04 | 139 | CRITICAL
2026-06-05 05:41:01 | WARD_A_HR_05 | 67 | NORMAL
2026-06-05 05:41:02 | WARD_A_HR_01 | 122 | CRITICAL
2026-06-05 05:41:02 | WARD_A_HR_02 | 60 | NORMAL
2026-06-05 05:41:02 | WARD_A_HR_03 | 96 | WARNING
2026-06-05 05:41:02 | WARD_A_HR_04 | 100 | WARNING
2026-06-05 05:41:02 | WARD_A_HR_05 | 150 | CRITICAL
2026-06-05 05:41:03 | WARD_A_HR_01 | 144 | CRITICAL
2026-06-05 05:41:03 | WARD_A_HR_02 | 149 | CRITICAL
2026-06-05 05:41:03 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-05 05:41:03 | WARD_A_HR_04 | 98 | WARNING
2026-06-05 05:41:03 | WARD_A_HR_05 | 133 | CRITICAL
2026-06-05 05:41:04 | WARD_A_HR_01 | 59 | CRITICAL
2026-06-05 05:41:04 | WARD_A_HR_02 | 149 | CRITICAL
2026-06-05 05:41:04 | WARD_A_HR_03 | 102 | CRITICAL
2026-06-05 05:41:04 | WARD_A_HR_04 | 50 | CRITICAL
2026-06-05 05:41:04 | WARD_A_HR_05 | 89 | NORMAL
2026-06-05 05:41:05 | WARD_A_HR_01 | 79 | NORMAL
2026-06-05 05:41:05 | WARD_A_HR_02 | 55 | CRITICAL
2026-06-05 05:41:05 | WARD_A_HR_03 | 84 | NORMAL
2026-06-05 05:41:05 | WARD_A_HR_04 | 109 | CRITICAL
2026-06-05 05:41:05 | WARD_A_HR_05 | 55 | CRITICAL
2026-06-05 05:41:06 | WARD_A_HR_01 | 122 | CRITICAL
2026-06-05 05:41:06 | WARD_A_HR_02 | 94 | WARNING
2026-06-05 05:41:06 | WARD_A_HR_03 | 100 | WARNING
2026-06-05 05:41:06 | WARD_A_HR_04 | 148 | CRITICAL
2026-06-05 05:41:06 | WARD_A_HR_05 | 119 | CRITICAL
2026-06-05 05:41:07 | WARD_A_HR_01 | 86 | NORMAL
2026-06-05 05:41:07 | WARD_A_HR_02 | 134 | CRITICAL
2026-06-05 05:41:07 | WARD_A_HR_03 | 66 | NORMAL
2026-06-05 05:41:07 | WARD_A_HR_04 | 146 | CRITICAL
2026-06-05 05:41:07 | WARD_A_HR_05 | 131 | CRITICAL
2026-06-05 05:41:08 | WARD_A_HR_01 | 150 | CRITICAL
2026-06-05 05:41:08 | WARD_A_HR_02 | 75 | NORMAL
2026-06-05 05:41:08 | WARD_A_HR_03 | 133 | CRITICAL
2026-06-05 05:41:08 | WARD_A_HR_04 | 53 | CRITICAL
2026-06-05 05:41:08 | WARD_A_HR_05 | 50 | CRITICAL
2026-06-05 05:41:09 | WARD_A_HR_01 | 149 | CRITICAL
2026-06-05 05:41:09 | WARD_A_HR_02 | 133 | CRITICAL
2026-06-05 05:41:09 | WARD_A_HR_03 | 111 | CRITICAL
2026-06-05 05:41:09 | WARD_A_HR_04 | 98 | WARNING
2026-06-05 05:41:09 | WARD_A_HR_05 | 144 | CRITICAL
2026-06-05 05:41:10 | WARD_A_HR_01 | 74 | NORMAL
2026-06-05 05:41:10 | WARD_A_HR_02 | 119 | CRITICAL
2026-06-05 05:41:10 | WARD_A_HR_03 | 140 | CRITICAL
2026-06-05 05:41:10 | WARD_A_HR_04 | 100 | WARNING
2026-06-05 05:41:10 | WARD_A_HR_05 | 138 | CRITICAL
2026-06-05 05:41:11 | WARD_A_HR_01 | 67 | NORMAL
2026-06-05 05:41:11 | WARD_A_HR_02 | 112 | CRITICAL
2026-06-05 05:41:11 | WARD_A_HR_03 | 103 | CRITICAL
2026-06-05 05:41:11 | WARD_A_HR_04 | 111 | CRITICAL
2026-06-05 05:41:11 | WARD_A_HR_05 | 140 | CRITICAL
2026-06-05 05:41:12 | WARD_A_HR_01 | 77 | NORMAL
2026-06-05 05:41:12 | WARD_A_HR_02 | 75 | NORMAL
2026-06-05 05:41:12 | WARD_A_HR_03 | 140 | CRITICAL
2026-06-05 05:41:12 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-05 05:41:12 | WARD_A_HR_05 | 70 | NORMAL
2026-06-05 05:41:13 | WARD_A_HR_01 | 149 | CRITICAL
2026-06-05 05:41:13 | WARD_A_HR_02 | 91 | WARNING
2026-06-05 05:41:13 | WARD_A_HR_03 | 94 | WARNING
2026-06-05 05:41:13 | WARD_A_HR_04 | 137 | CRITICAL
2026-06-05 05:41:13 | WARD_A_HR_05 | 104 | CRITICAL
2026-06-05 05:41:14 | WARD_A_HR_01 | 79 | NORMAL
2026-06-05 05:41:14 | WARD_A_HR_02 | 63 | NORMAL
2026-06-05 05:41:14 | WARD_A_HR_03 | 133 | CRITICAL
2026-06-05 05:41:14 | WARD_A_HR_04 | 75 | NORMAL
2026-06-05 05:41:14 | WARD_A_HR_05 | 87 | NORMAL
2026-06-05 05:41:15 | WARD_A_HR_01 | 127 | CRITICAL
2026-06-05 05:41:15 | WARD_A_HR_02 | 57 | CRITICAL
2026-06-05 05:41:15 | WARD_A_HR_03 | 115 | CRITICAL
2026-06-05 05:41:15 | WARD_A_HR_04 | 70 | NORMAL
2026-06-05 05:41:15 | WARD_A_HR_05 | 102 | CRITICAL
2026-06-05 05:41:16 | WARD_A_HR_01 | 149 | CRITICAL
2026-06-05 05:41:16 | WARD_A_HR_02 | 92 | WARNING
2026-06-05 05:41:16 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-05 05:41:16 | WARD_A_HR_04 | 150 | CRITICAL
2026-06-05 05:41:16 | WARD_A_HR_05 | 59 | CRITICAL
2026-06-05 05:41:17 | WARD_A_HR_01 | 139 | CRITICAL
2026-06-05 05:41:17 | WARD_A_HR_02 | 70 | NORMAL
2026-06-05 05:41:17 | WARD_A_HR_03 | 144 | CRITICAL
2026-06-05 05:41:17 | WARD_A_HR_04 | 137 | CRITICAL
2026-06-05 05:41:17 | WARD_A_HR_05 | 133 | CRITICAL
2026-06-05 05:41:18 | WARD_A_HR_01 | 125 | CRITICAL
2026-06-05 05:41:18 | WARD_A_HR_02 | 141 | CRITICAL
2026-06-05 05:41:18 | WARD_A_HR_03 | 66 | NORMAL
2026-06-05 05:41:18 | WARD_A_HR_04 | 76 | NORMAL
2026-06-05 05:41:18 | WARD_A_HR_05 | 104 | CRITICAL
2026-06-05 05:41:19 | WARD_A_HR_01 | 131 | CRITICAL
2026-06-05 05:41:19 | WARD_A_HR_02 | 47 | CRITICAL
2026-06-05 05:41:19 | WARD_A_HR_03 | 77 | NORMAL
2026-06-05 05:41:19 | WARD_A_HR_04 | 83 | NORMAL
2026-06-05 05:41:19 | WARD_A_HR_05 | 67 | NORMAL
2026-06-05 05:41:20 | WARD_A_HR_01 | 92 | WARNING
2026-06-05 05:41:20 | WARD_A_HR_02 | 58 | CRITICAL
2026-06-05 05:41:20 | WARD_A_HR_03 | 60 | NORMAL
2026-06-05 05:41:20 | WARD_A_HR_04 | 99 | WARNING
2026-06-05 05:41:20 | WARD_A_HR_05 | 52 | CRITICAL
2026-06-05 05:41:21 | WARD_A_HR_01 | 131 | CRITICAL
2026-06-05 05:41:21 | WARD_A_HR_02 | 88 | NORMAL
2026-06-05 05:41:21 | WARD_A_HR_03 | 51 | CRITICAL
2026-06-05 05:41:21 | WARD_A_HR_04 | 113 | CRITICAL
2026-06-05 05:41:21 | WARD_A_HR_05 | 72 | NORMAL
2026-06-05 05:41:22 | WARD_A_HR_01 | 115 | CRITICAL
2026-06-05 05:41:22 | WARD_A_HR_02 | 117 | CRITICAL
2026-06-05 05:41:22 | WARD_A_HR_03 | 91 | WARNING
2026-06-05 05:41:22 | WARD_A_HR_04 | 136 | CRITICAL
2026-06-05 05:41:22 | WARD_A_HR_05 | 85 | NORMAL
2026-06-05 05:41:23 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:41:23 | WARD_A_HR_02 | 63 | NORMAL
2026-06-05 05:41:23 | WARD_A_HR_03 | 127 | CRITICAL
2026-06-05 05:41:23 | WARD_A_HR_04 | 147 | CRITICAL
2026-06-05 05:41:23 | WARD_A_HR_05 | 102 | CRITICAL
2026-06-05 05:41:24 | WARD_A_HR_01 | 135 | CRITICAL
2026-06-05 05:41:24 | WARD_A_HR_02 | 105 | CRITICAL
2026-06-05 05:41:24 | WARD_A_HR_03 | 137 | CRITICAL
2026-06-05 05:41:24 | WARD_A_HR_04 | 132 | CRITICAL
2026-06-05 05:41:24 | WARD_A_HR_05 | 97 | WARNING
2026-06-05 05:41:25 | WARD_A_HR_01 | 85 | NORMAL
2026-06-05 05:41:25 | WARD_A_HR_02 | 106 | CRITICAL
2026-06-05 05:41:25 | WARD_A_HR_03 | 73 | NORMAL
2026-06-05 05:41:25 | WARD_A_HR_04 | 130 | CRITICAL
2026-06-05 05:41:25 | WARD_A_HR_05 | 111 | CRITICAL
2026-06-05 05:41:26 | WARD_A_HR_01 | 90 | WARNING
2026-06-05 05:41:26 | WARD_A_HR_02 | 89 | NORMAL
2026-06-05 05:41:26 | WARD_A_HR_03 | 65 | NORMAL
2026-06-05 05:41:26 | WARD_A_HR_04 | 106 | CRITICAL
2026-06-05 05:41:26 | WARD_A_HR_05 | 67 | NORMAL
2026-06-05 05:41:27 | WARD_A_HR_01 | 73 | NORMAL
2026-06-05 05:41:27 | WARD_A_HR_02 | 78 | NORMAL
2026-06-05 05:41:27 | WARD_A_HR_03 | 121 | CRITICAL
2026-06-05 05:41:27 | WARD_A_HR_04 | 124 | CRITICAL
2026-06-05 05:41:27 | WARD_A_HR_05 | 102 | CRITICAL
2026-06-05 05:41:28 | WARD_A_HR_01 | 66 | NORMAL
2026-06-05 05:41:28 | WARD_A_HR_02 | 128 | CRITICAL
2026-06-05 05:41:28 | WARD_A_HR_03 | 118 | CRITICAL
2026-06-05 05:41:28 | WARD_A_HR_04 | 98 | WARNING
2026-06-05 05:41:28 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-05 05:41:29 | WARD_A_HR_01 | 86 | NORMAL
2026-06-05 05:41:29 | WARD_A_HR_02 | 122 | CRITICAL
2026-06-05 05:41:29 | WARD_A_HR_03 | 61 | NORMAL
2026-06-05 05:41:29 | WARD_A_HR_04 | 116 | CRITICAL
2026-06-05 05:41:29 | WARD_A_HR_05 | 145 | CRITICAL
2026-06-05 05:41:30 | WARD_A_HR_01 | 56 | CRITICAL
2026-06-05 05:41:30 | WARD_A_HR_02 | 146 | CRITICAL
2026-06-05 05:41:30 | WARD_A_HR_03 | 113 | CRITICAL
2026-06-05 05:41:30 | WARD_A_HR_04 | 86 | NORMAL
2026-06-05 05:41:30 | WARD_A_HR_05 | 97 | WARNING
2026-06-05 05:41:31 | WARD_A_HR_01 | 62 | NORMAL
2026-06-05 05:41:31 | WARD_A_HR_02 | 95 | WARNING
2026-06-05 05:41:31 | WARD_A_HR_03 | 100 | WARNING
2026-06-05 05:41:31 | WARD_A_HR_04 | 111 | CRITICAL
2026-06-05 05:41:31 | WARD_A_HR_05 | 93 | WARNING
2026-06-05 05:41:32 | WARD_A_HR_01 | 95 | WARNING
2026-06-05 05:41:32 | WARD_A_HR_02 | 75 | NORMAL
2026-06-05 05:41:32 | WARD_A_HR_03 | 126 | CRITICAL
2026-06-05 05:41:32 | WARD_A_HR_04 | 126 | CRITICAL
2026-06-05 05:41:32 | WARD_A_HR_05 | 90 | WARNING
2026-06-05 05:41:33 | WARD_A_HR_01 | 116 | CRITICAL
2026-06-05 05:41:33 | WARD_A_HR_02 | 83 | NORMAL
2026-06-05 05:41:33 | WARD_A_HR_03 | 46 | CRITICAL
2026-06-05 05:41:33 | WARD_A_HR_04 | 134 | CRITICAL
2026-06-05 05:41:33 | WARD_A_HR_05 | 141 | CRITICAL
2026-06-05 05:41:34 | WARD_A_HR_01 | 126 | CRITICAL
2026-06-05 05:41:34 | WARD_A_HR_02 | 135 | CRITICAL
2026-06-05 05:41:34 | WARD_A_HR_03 | 84 | NORMAL
2026-06-05 05:41:34 | WARD_A_HR_04 | 147 | CRITICAL
2026-06-05 05:41:34 | WARD_A_HR_05 | 61 | NORMAL
2026-06-05 05:41:35 | WARD_A_HR_01 | 85 | NORMAL
2026-06-05 05:41:35 | WARD_A_HR_02 | 54 | CRITICAL
2026-06-05 05:41:35 | WARD_A_HR_03 | 113 | CRITICAL
2026-06-05 05:41:35 | WARD_A_HR_04 | 115 | CRITICAL
2026-06-05 05:41:35 | WARD_A_HR_05 | 108 | CRITICAL
2026-06-05 05:41:36 | WARD_A_HR_01 | 77 | NORMAL
2026-06-05 05:41:36 | WARD_A_HR_02 | 145 | CRITICAL
2026-06-05 05:41:36 | WARD_A_HR_03 | 53 | CRITICAL
2026-06-05 05:41:36 | WARD_A_HR_04 | 116 | CRITICAL
2026-06-05 05:41:36 | WARD_A_HR_05 | 69 | NORMAL
2026-06-05 05:41:37 | WARD_A_HR_01 | 76 | NORMAL
2026-06-05 05:41:37 | WARD_A_HR_02 | 56 | CRITICAL
2026-06-05 05:41:37 | WARD_A_HR_03 | 98 | WARNING
2026-06-05 05:41:37 | WARD_A_HR_04 | 84 | NORMAL
2026-06-05 05:41:37 | WARD_A_HR_05 | 141 | CRITICAL
2026-06-05 05:41:38 | WARD_A_HR_01 | 98 | WARNING
2026-06-05 05:41:38 | WARD_A_HR_02 | 111 | CRITICAL
2026-06-05 05:41:38 | WARD_A_HR_03 | 67 | NORMAL
2026-06-05 05:41:38 | WARD_A_HR_04 | 85 | NORMAL
2026-06-05 05:41:38 | WARD_A_HR_05 | 128 | CRITICAL
2026-06-05 05:41:39 | WARD_A_HR_01 | 62 | NORMAL
2026-06-05 05:41:39 | WARD_A_HR_02 | 69 | NORMAL
2026-06-05 05:41:39 | WARD_A_HR_03 | 47 | CRITICAL
2026-06-05 05:41:39 | WARD_A_HR_04 | 75 | NORMAL
2026-06-05 05:41:39 | WARD_A_HR_05 | 150 | CRITICAL
2026-06-05 05:41:40 | WARD_A_HR_01 | 83 | NORMAL
2026-06-05 05:41:40 | WARD_A_HR_02 | 116 | CRITICAL
2026-06-05 05:41:40 | WARD_A_HR_03 | 95 | WARNING
2026-06-05 05:41:40 | WARD_A_HR_04 | 111 | CRITICAL
2026-06-05 05:41:40 | WARD_A_HR_05 | 56 | CRITICAL
2026-06-05 05:41:41 | WARD_A_HR_01 | 45 | CRITICAL
2026-06-05 05:41:41 | WARD_A_HR_02 | 107 | CRITICAL
2026-06-05 05:41:41 | WARD_A_HR_03 | 78 | NORMAL
2026-06-05 05:41:41 | WARD_A_HR_04 | 52 | CRITICAL
2026-06-05 05:41:41 | WARD_A_HR_05 | 93 | WARNING
2026-06-05 05:41:42 | WARD_A_HR_01 | 119 | CRITICAL
2026-06-05 05:41:42 | WARD_A_HR_02 | 98 | WARNING
2026-06-05 05:41:42 | WARD_A_HR_03 | 115 | CRITICAL
2026-06-05 05:41:42 | WARD_A_HR_04 | 50 | CRITICAL
2026-06-05 05:41:42 | WARD_A_HR_05 | 145 | CRITICAL
2026-06-05 05:41:43 | WARD_A_HR_01 | 66 | NORMAL
2026-06-05 05:41:43 | WARD_A_HR_02 | 93 | WARNING
2026-06-05 05:41:43 | WARD_A_HR_03 | 54 | CRITICAL
2026-06-05 05:41:43 | WARD_A_HR_04 | 114 | CRITICAL
2026-06-05 05:41:43 | WARD_A_HR_05 | 132 | CRITICAL
2026-06-05 05:41:44 | WARD_A_HR_01 | 50 | CRITICAL
2026-06-05 05:41:44 | WARD_A_HR_02 | 76 | NORMAL
2026-06-05 05:41:44 | WARD_A_HR_03 | 136 | CRITICAL
2026-06-05 05:41:44 | WARD_A_HR_04 | 54 | CRITICAL
2026-06-05 05:41:44 | WARD_A_HR_05 | 46 | CRITICAL
2026-06-05 05:41:45 | WARD_A_HR_01 | 96 | WARNING
2026-06-05 05:41:45 | WARD_A_HR_02 | 117 | CRITICAL
2026-06-05 05:41:45 | WARD_A_HR_03 | 150 | CRITICAL
2026-06-05 05:41:45 | WARD_A_HR_04 | 64 | NORMAL
2026-06-05 05:41:45 | WARD_A_HR_05 | 65 | NORMAL
2026-06-05 05:41:46 | WARD_A_HR_01 | 114 | CRITICAL
